Trans_ID,Date,Quantity,Total_Revenue,Product_Name,Unit_Cost,SubCat_Name,Category_Name,Store_Name,Customer_Name,Customer_City,Customer_Region
832,2023-11-22 09:08:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Tlemcen Ville,Amine Mebarki,Tlemcen,West
834,2025-05-04 09:48:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Bejaia Port,Karim Diaf,Skikda,East
837,2023-08-28 10:05:00,3,10500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Aya Brahami,Setif,East
838,2025-06-09 10:35:00,2,7000.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Bejaia Port,Amel Amrani,Guelma,East
839,2025-10-11 15:46:00,1,75000.0,Realme GT3,53367.0,Android Phones,Smartphones,TechStore Guelma 8 Mai,Asma Haddad,Ghardaia,South
841,2025-01-07 20:10:00,1,3500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Tlemcen Ville,Ryad Khelifa,Ghardaia,South
844,2024-09-14 20:26:00,1,38000.0,Xiaomi Redmi Note 12,25796.0,Android Phones,Smartphones,TechStore Constantine Cirta,Samia Oukil,Biskra,South
847,2024-08-12 10:26:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Ghardaia Oasis,Amine Benali,Biskra,South
850,2025-01-12 09:27:00,2,7000.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Tlemcen Ville,Mohamed Mekki,Annaba,East
856,2024-06-23 17:46:00,1,75000.0,Realme GT3,53367.0,Android Phones,Smartphones,TechStore Constantine Cirta,Amel Toumi,Alger,North
858,2025-01-23 13:28:00,2,5600.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Alger Centre,Asma Toumi,Oran,West
859,2025-05-10 09:21:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Houda Oukil,Bejaia,North
860,2023-05-06 10:53:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Alger Centre,Chahinez Haddad,Bejaia,North
861,2023-01-24 20:01:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Alger Centre,Youcef Oukil,Skikda,East
869,2023-10-09 15:53:00,3,8400.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Meriem Bouchareb,Bejaia,North
871,2023-06-14 19:19:00,2,5600.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Annaba Coast,Amel Rahmani,Oran,West
874,2024-10-24 20:55:00,1,3500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Asma Kherief,Annaba,East
877,2024-02-12 12:43:00,3,2400.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Billel Saidi,Alger,North
878,2025-12-24 19:33:00,1,38000.0,Xiaomi Redmi Note 12,25796.0,Android Phones,Smartphones,TechStore Oran Bahia,Fatima Djedid,Bejaia,North
879,2024-11-08 14:44:00,1,58000.0,Oppo Reno 8,37157.0,Android Phones,Smartphones,TechStore Setif Park,Nabil Bouchareb,Skikda,East
880,2024-09-03 20:54:00,1,3500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Setif Park,Imane Talbi,Skikda,East
887,2023-09-09 14:30:00,1,800.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Rym Talbi,Bejaia,North
888,2025-09-18 12:00:00,2,5600.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Manel Mebarki,Oran,West
889,2024-02-18 09:02:00,1,3500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Manel Guellil,Bejaia,North
890,2023-08-24 15:36:00,1,3500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Annaba Coast,Samia Boukhalfa,Oran,West
891,2025-06-27 17:16:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Ryad Mansouri,Guelma,East
892,2025-09-09 18:09:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Manel Amrani,Guelma,East
893,2024-04-26 19:56:00,1,3500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Alger Centre,Mohamed Brahami,Setif,East
895,2024-03-08 18:27:00,2,5600.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Chahinez Haddad,Annaba,East
897,2023-07-12 13:11:00,1,2800.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Alger Centre,Khadidja Mekki,Ghardaia,South
901,2023-10-22 19:09:00,1,75000.0,Realme GT3,53367.0,Android Phones,Smartphones,TechStore Alger Centre,Karim Talbi,Setif,East
903,2024-05-24 15:26:00,1,58000.0,Oppo Reno 8,37157.0,Android Phones,Smartphones,TechStore Bejaia Port,Youcef Talbi,Alger,North
905,2025-05-31 15:17:00,2,5600.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Annaba Coast,Ryad Mansouri,Guelma,East
915,2025-07-17 20:17:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Skikda Centre,Houda Bouzid,Annaba,East
916,2025-10-23 10:12:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Skikda Centre,Asma Khelifa,Setif,East
919,2024-09-19 09:18:00,1,290000.0,iPhone 15 Pro Max,209699.0,iPhones,Smartphones,TechStore Annaba Coast,Zineb Talbi,Constantine,East
920,2024-05-31 11:56:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Sofiane Amrani,Setif,East
922,2023-04-21 12:08:00,1,2800.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Ouargla Sud,Mohamed Oukil,Guelma,East
923,2024-03-11 19:57:00,3,2400.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Setif Park,Lotfi Benali,Skikda,East
926,2025-12-07 15:58:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Annaba Coast,Billel Bouchareb,Alger,North
927,2025-03-28 16:05:00,5,17500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Omar Bouzid,Ouargla,South
929,2025-03-28 12:51:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Bejaia Port,Fatima Kherief,Ouargla,South
935,2023-10-05 14:53:00,3,2400.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Omar Brahami,Biskra,South
937,2025-07-26 09:07:00,1,2800.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Mohamed Kherief,Oran,West
939,2024-12-03 16:25:00,2,5600.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Annaba Coast,Amine Boukhalfa,Alger,North
941,2025-08-15 10:01:00,1,38000.0,Xiaomi Redmi Note 12,25796.0,Android Phones,Smartphones,TechStore Alger Centre,Amel Mansouri,Ghardaia,South
942,2025-10-14 14:28:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Skikda Centre,Nabil Amrani,Alger,North
944,2024-11-27 16:13:00,3,4500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Bejaia Port,Amel Benali,Ouargla,South
945,2023-01-16 20:39:00,1,58000.0,Oppo Reno 8,37157.0,Android Phones,Smartphones,TechStore Guelma 8 Mai,Khadidja Saidi,Guelma,East
949,2024-02-10 16:18:00,5,14000.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Ghardaia Oasis,Asma Mekki,Ouargla,South
953,2024-02-03 20:17:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Alger Centre,Billel Saidi,Skikda,East
955,2023-04-21 11:56:00,1,2800.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Tlemcen Ville,Omar Djerbal,Oran,West
957,2023-09-30 19:46:00,1,58000.0,Oppo Reno 8,37157.0,Android Phones,Smartphones,TechStore Alger Centre,Mohamed Zerrouki,Ghardaia,South
958,2025-10-04 10:38:00,1,2800.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Setif Park,Meriem Guellil,Constantine,East
964,2023-10-01 18:05:00,3,8400.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Alger Centre,Yacine Bouzid,Alger,North
966,2024-12-11 17:07:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Youcef Mebarki,Ouargla,South
967,2023-12-06 19:24:00,3,10500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Skikda Centre,Fatima Talbi,Ghardaia,South
969,2024-07-19 17:39:00,1,800.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Annaba Coast,Asma Haddad,Ghardaia,South
973,2024-05-06 17:02:00,3,8400.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Annaba Coast,Lina Bouchareb,Guelma,East
975,2023-08-29 16:59:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Setif Park,Asma Khelifa,Setif,East
976,2023-05-28 12:42:00,2,5600.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Bejaia Port,Fatima Bouzid,Setif,East
978,2023-08-23 14:03:00,5,7500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Ghardaia Oasis,Meriem Guellil,Constantine,East
981,2023-04-23 17:58:00,1,230000.0,iPhone 14 Pro,161913.0,iPhones,Smartphones,TechStore Oran Bahia,Hichem Zerrouki,Setif,East
982,2024-09-18 10:15:00,3,8400.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Skikda Centre,Manel Mansouri,Ghardaia,South
984,2023-03-24 10:40:00,1,800.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Lotfi Bouzid,Guelma,East
985,2023-03-31 17:31:00,5,4000.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Chahinez Mekki,Oran,West
986,2024-01-02 10:59:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Walid Benali,Bejaia,North
987,2024-08-10 12:07:00,2,7000.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Setif Park,Samia Djerbal,Tlemcen,West
990,2024-05-28 15:21:00,5,17500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Ouargla Sud,Houda Toumi,Biskra,South
992,2023-10-03 10:24:00,3,10500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Sofiane Benali,Bejaia,North
994,2024-01-13 14:54:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Sami Diaf,Guelma,East
997,2025-03-10 18:30:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Chahinez Saidi,Ghardaia,South
998,2025-01-19 19:11:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Sami Rahmani,Annaba,East
999,2025-08-01 18:46:00,1,38000.0,Xiaomi Redmi Note 12,25796.0,Android Phones,Smartphones,TechStore Alger Centre,Rym Khelifa,Setif,East
1001,2025-05-28 10:50:00,3,2400.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Setif Park,Houda Zerrouki,Ouargla,South
1002,2023-10-29 10:19:00,3,8400.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Skikda Centre,Ryad Bouchareb,Skikda,East
1005,2023-05-11 18:35:00,5,14000.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Skikda Centre,Amel Saidi,Ghardaia,South
1007,2024-08-22 09:29:00,1,75000.0,Realme GT3,53367.0,Android Phones,Smartphones,TechStore Annaba Coast,Ryad Djedid,Guelma,East
1008,2023-06-20 20:44:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Alger Centre,Nour Toumi,Ghardaia,South
1010,2025-07-10 19:12:00,2,5600.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Ouargla Sud,Yacine Boukhalfa,Ghardaia,South
1011,2025-03-24 18:54:00,3,2400.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Chahinez Bouzid,Annaba,East
1013,2023-04-25 16:48:00,1,145000.0,iPhone 13,90588.0,iPhones,Smartphones,TechStore Oran Bahia,Fatima Oukil,Tlemcen,West
1014,2025-04-22 15:29:00,2,7000.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Alger Centre,Sofiane Chaouch,Setif,East
1016,2025-02-09 16:55:00,2,5600.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Samia Boukhalfa,Guelma,East
1017,2025-09-07 16:30:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Annaba Coast,Amel Brahami,Ghardaia,South
1019,2024-08-02 20:16:00,1,230000.0,iPhone 14 Pro,161913.0,iPhones,Smartphones,TechStore Ouargla Sud,Omar Rahmani,Skikda,East
1025,2025-08-10 09:49:00,2,7000.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Tlemcen Ville,Meriem Djerbal,Constantine,East
1026,2023-12-02 13:20:00,1,800.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Tlemcen Ville,Youcef Zerrouki,Annaba,East
1030,2023-11-10 09:56:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Nabil Diaf,Oran,West
1035,2024-09-16 11:17:00,1,58000.0,Oppo Reno 8,37157.0,Android Phones,Smartphones,TechStore Biskra Ziban,Houda Diaf,Setif,East
1036,2023-05-03 12:22:00,3,4500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Billel Brahami,Ouargla,South
1038,2024-05-25 18:39:00,3,2400.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Setif Park,Sofiane Guellil,Guelma,East
1041,2024-11-14 15:35:00,5,17500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Guelma 8 Mai,Nour Oukil,Annaba,East
1043,2024-01-17 17:02:00,3,8400.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Amine Oukil,Alger,North
1051,2025-09-24 09:35:00,1,75000.0,Realme GT3,53367.0,Android Phones,Smartphones,TechStore Setif Park,Nabil Brahami,Bejaia,North
1054,2023-04-17 20:51:00,3,2400.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Tlemcen Ville,Mohamed Mansouri,Guelma,East
1057,2023-05-20 19:10:00,2,7000.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Tlemcen Ville,Asma Talbi,Bejaia,North
1067,2024-10-25 14:52:00,5,4000.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Skikda Centre,Nour Bouchareb,Ghardaia,South
1068,2025-09-10 12:25:00,5,4000.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Mehdi Mansouri,Bejaia,North
1069,2025-02-14 18:09:00,5,14000.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Amel Bouzid,Oran,West
1070,2025-12-03 09:30:00,2,7000.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Setif Park,Samia Chaouch,Tlemcen,West
1071,2023-10-10 20:05:00,1,58000.0,Oppo Reno 8,37157.0,Android Phones,Smartphones,TechStore Constantine Cirta,Fatima Toumi,Oran,West
1077,2023-05-05 18:00:00,1,75000.0,Realme GT3,53367.0,Android Phones,Smartphones,TechStore Oran Bahia,Zineb Oukil,Ghardaia,South
1078,2025-12-27 15:47:00,3,8400.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Youcef Amrani,Tlemcen,West
1080,2023-08-09 13:53:00,1,800.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Alger Centre,Sami Rahmani,Annaba,East
1081,2025-01-06 17:35:00,1,2800.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Billel Haddad,Constantine,East
1084,2023-05-14 14:27:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Biskra Ziban,Aya Rahmani,Skikda,East
1089,2024-10-31 10:10:00,1,38000.0,Xiaomi Redmi Note 12,25796.0,Android Phones,Smartphones,TechStore Ouargla Sud,Mohamed Khelifa,Bejaia,North
1092,2024-02-04 09:50:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Skikda Centre,Walid Zerrouki,Annaba,East
1093,2025-06-26 19:38:00,5,7500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Bejaia Port,Youcef Djedid,Ghardaia,South
1095,2025-06-27 14:04:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Khadidja Djerbal,Biskra,South
1103,2025-04-20 14:02:00,2,5600.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Lina Haddad,Alger,North
1104,2023-09-04 12:59:00,2,7000.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Setif Park,Imane Mekki,Constantine,East
1107,2023-11-19 11:50:00,1,145000.0,iPhone 13,90588.0,iPhones,Smartphones,TechStore Constantine Cirta,Khaled Kherief,Annaba,East
1108,2024-05-02 17:03:00,1,800.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Bejaia Port,Yasmine Djerbal,Biskra,South
1110,2023-06-24 13:23:00,3,8400.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Alger Centre,Fares Brahami,Alger,North
1111,2024-08-15 13:33:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Annaba Coast,Samia Chaouch,Tlemcen,West
1112,2023-05-14 12:16:00,3,2400.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Mehdi Mebarki,Oran,West
1113,2023-04-16 19:18:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Alger Centre,Fatima Talbi,Tlemcen,West
1114,2025-11-28 13:07:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Nabil Amrani,Annaba,East
1118,2023-06-12 13:09:00,1,58000.0,Oppo Reno 8,37157.0,Android Phones,Smartphones,TechStore Bejaia Port,Imane Saidi,Annaba,East
1121,2023-01-05 17:57:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Skikda Centre,Asma Djedid,Biskra,South
1122,2025-10-16 18:44:00,5,4000.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Skikda Centre,Fares Boukhalfa,Biskra,South
1123,2025-05-13 16:49:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Hichem Djedid,Biskra,South
1124,2023-04-10 12:55:00,1,75000.0,Realme GT3,53367.0,Android Phones,Smartphones,TechStore Constantine Cirta,Zineb Saidi,Setif,East
1136,2025-04-14 17:32:00,1,230000.0,iPhone 14 Pro,161913.0,iPhones,Smartphones,TechStore Constantine Cirta,Asma Mekki,Annaba,East
1138,2023-10-10 10:55:00,1,3500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Omar Zerrouki,Ouargla,South
1140,2023-03-10 15:30:00,1,3500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Alger Centre,Sami Saidi,Tlemcen,West
1142,2024-02-25 15:28:00,1,38000.0,Xiaomi Redmi Note 12,25796.0,Android Phones,Smartphones,TechStore Skikda Centre,Sofiane Boukhalfa,Ouargla,South
1143,2024-05-10 18:36:00,2,5600.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Biskra Ziban,Karim Rahmani,Tlemcen,West
1144,2025-02-28 10:24:00,2,5600.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Chahinez Boukhalfa,Annaba,East
1155,2023-03-07 09:45:00,1,58000.0,Oppo Reno 8,37157.0,Android Phones,Smartphones,TechStore Bejaia Port,Houda Zerrouki,Alger,North
1157,2023-10-10 14:39:00,3,10500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Tlemcen Ville,Lina Mebarki,Setif,East
1158,2023-06-11 20:57:00,1,290000.0,iPhone 15 Pro Max,209699.0,iPhones,Smartphones,TechStore Constantine Cirta,Asma Amrani,Biskra,South
1160,2023-07-18 19:56:00,3,10500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Chahinez Chaouch,Oran,West
1163,2025-07-18 09:07:00,2,5600.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Ouargla Sud,Mehdi Mebarki,Oran,West
1165,2023-11-26 16:12:00,3,10500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Annaba Coast,Karim Haddad,Alger,North
1167,2025-01-04 10:14:00,1,3500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Amel Brahami,Alger,North
1169,2023-01-19 14:44:00,1,38000.0,Xiaomi Redmi Note 12,25796.0,Android Phones,Smartphones,TechStore Tlemcen Ville,Sofiane Zerrouki,Annaba,East
1171,2024-09-10 09:27:00,3,2400.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Tlemcen Ville,Fares Djedid,Skikda,East
1173,2023-12-26 10:50:00,1,185000.0,Samsung S23 Ultra,117065.0,Android Phones,Smartphones,TechStore Alger Centre,Amel Zerrouki,Oran,West
1174,2025-12-02 09:46:00,1,800.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Biskra Ziban,Sofiane Khelifa,Skikda,East
1177,2025-04-14 10:05:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Karim Boukhalfa,Annaba,East
1180,2025-06-03 15:10:00,1,38000.0,Xiaomi Redmi Note 12,25796.0,Android Phones,Smartphones,TechStore Setif Park,Yasmine Mekki,Setif,East
1181,2024-01-20 19:34:00,3,2400.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Yasmine Khelifa,Tlemcen,West
1184,2025-06-11 13:14:00,1,3500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Setif Park,Manel Amrani,Guelma,East
1185,2024-03-28 18:56:00,1,58000.0,Oppo Reno 8,37157.0,Android Phones,Smartphones,TechStore Annaba Coast,Billel Toumi,Alger,North
1187,2025-09-08 20:21:00,2,7000.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Alger Centre,Houda Khelifa,Setif,East
1190,2023-07-04 12:07:00,1,38000.0,Xiaomi Redmi Note 12,25796.0,Android Phones,Smartphones,TechStore Oran Bahia,Zineb Toumi,Setif,East
1191,2025-08-16 20:50:00,1,58000.0,Oppo Reno 8,37157.0,Android Phones,Smartphones,TechStore Tlemcen Ville,Aya Bouzid,Biskra,South
1192,2025-11-29 11:19:00,3,2400.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Nour Oukil,Annaba,East
1193,2024-09-02 12:10:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Tlemcen Ville,Chahinez Haddad,Alger,North
1196,2023-02-21 19:26:00,1,75000.0,Realme GT3,53367.0,Android Phones,Smartphones,TechStore Constantine Cirta,Mehdi Zerrouki,Biskra,South
1198,2023-11-19 17:52:00,2,5600.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Setif Park,Sofiane Mekki,Annaba,East
1202,2024-10-07 09:49:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Bejaia Port,Karim Rahmani,Tlemcen,West
1204,2024-04-01 13:19:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Lina Bouchareb,Annaba,East
1206,2023-04-30 10:45:00,2,5600.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Tlemcen Ville,Aya Oukil,Oran,West
1207,2025-11-10 17:21:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Tlemcen Ville,Amine Haddad,Annaba,East
1208,2025-03-13 16:43:00,3,4500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Tlemcen Ville,Chahinez Djedid,Annaba,East
1209,2024-08-17 11:01:00,5,17500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Skikda Centre,Nabil Djedid,Skikda,East
1212,2023-06-27 10:25:00,1,800.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Asma Toumi,Setif,East
1213,2025-05-07 19:27:00,3,8400.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Setif Park,Sami Amrani,Alger,North
1215,2024-05-22 14:12:00,3,2400.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Alger Centre,Khadidja Haddad,Tlemcen,West
1217,2023-06-27 20:28:00,1,38000.0,Xiaomi Redmi Note 12,25796.0,Android Phones,Smartphones,TechStore Oran Bahia,Karim Chaouch,Alger,North
1225,2024-01-02 18:13:00,1,38000.0,Xiaomi Redmi Note 12,25796.0,Android Phones,Smartphones,TechStore Tlemcen Ville,Youcef Mekki,Annaba,East
1228,2025-01-14 11:15:00,5,17500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Bejaia Port,Hichem Djedid,Tlemcen,West
1229,2023-10-18 10:49:00,3,2400.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Skikda Centre,Chahinez Haddad,Bejaia,North
1230,2025-10-14 18:09:00,3,4500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Setif Park,Fares Guellil,Ghardaia,South
1231,2025-08-12 19:15:00,1,58000.0,Oppo Reno 8,37157.0,Android Phones,Smartphones,TechStore Oran Bahia,Yasmine Rahmani,Guelma,East
1233,2025-09-05 09:20:00,3,4500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Setif Park,Sofiane Amrani,Setif,East
1236,2025-04-03 09:03:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Setif Park,Asma Zerrouki,Constantine,East
1237,2025-06-25 20:45:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Annaba Coast,Hichem Guellil,Ghardaia,South
1240,2024-07-20 14:18:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Bejaia Port,Amel Talbi,Guelma,East
1244,2023-04-12 20:07:00,3,4500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Alger Centre,Ryad Khelifa,Ghardaia,South
1245,2023-11-10 14:22:00,3,4500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Houda Talbi,Annaba,East
1246,2025-10-03 17:48:00,1,58000.0,Oppo Reno 8,37157.0,Android Phones,Smartphones,TechStore Constantine Cirta,Fatima Toumi,Oran,West
